1,25.732
2,25.614
3,26.218
4,27.17
5,27.884
6,28.474
7,29.161
8,30.255
9,30.922
10,31.394
11,31.668
12,32.072
13,31.689
14,27.987
15,28.614
16,29.566
17,30.786
18,31.659
19,32.023
20,31.924
21,32.391
22,32.102
23,32.166
24,31.1
25,30.185
26,29.695
27,30.894
28,31.318
29,32.32
30,32.231
31,33.062
32,33.001
33,32.605
34,31.519
35,30.736
36,29.76
37,29.553
38,28.585
39,26.035
40,32.227
41,32.317
42,32.922
43,32.467
44,32.603
45,31.648
46,30.571
47,29.641
48,29.186
49,28.781
50,19.826
51,19.652
52,14.345
53,32.619
54,32.829
55,32.627
56,31.985
57,30.736
58,29.612
59,29.463
60,28.839
61,26.447
62,22.862
63,17.252
64,7.5194
65,3.3275
66,32.309
67,32.58
68,31.741
69,29.398
70,29.79
71,29.382
72,25.846
73,25.764
74,18.756
75,4.5238
76,4.7771
77,-2.7407
78,-2.7034
79,32.845
80,31.462
81,29.78
82,29.657
83,29.137
84,27.739
85,24.169
86,17.933
87,9.2074
88,4.1532
89,-1.7948
90,-3.1903
91,-3.391
92,30.69
93,29.671
94,29.707
95,28.772
96,26.459
97,22.27
98,17.404
99,7.4684
100,2.5305
101,-1.7452
102,-3.1679
103,-3.3549
104,-3.6416
105,29.337
106,29.46
107,28.462
108,25.972
109,21.492
110,15.443
111,7.8329
112,2.2534
113,-2.0857
114,-3.0357
115,-3.2925
116,-3.5902
117,29.582
118,28.151
119,28.194
120,22.817
121,22.715
122,15.785
123,7.3806
124,3.3238
125,-2.0546
126,-3.0755
127,-3.2293
128,-3.5587
129,-3.0489
130,-2.423
131,28.354
132,26.448
133,24.263
134,17.347
135,8.2082
136,3.4765
137,-1.5897
138,-3.0055
139,-3.1897
140,-3.5658
141,-3.0963
142,-2.4113
143,-1.9811
144,26.868
145,24.417
146,20.178
147,10.654
148,3.8896
149,-1.23
150,-2.604
151,-3.1692
152,-3.4763
153,-3.3051
154,-2.5105
155,-2.0136
156,-1.7159
157,25.095
158,20.257
159,14.73
160,5.7569
161,-0.27363
162,-2.3364
163,-3.1403
164,-3.3629
165,-3.307
166,-2.852
167,-2.1257
168,-1.6764
169,-1.5592
170,23.22
171,16.619
172,9.7265
173,2.5037
174,-2.0134
175,-3.0178
176,-3.1521
177,-3.3369
178,-2.8915
179,-2.2787
180,-1.7817
181,-1.5594
182,-1.4765
183,19.115
184,12.029
185,5.1458
186,-1.3182
187,-2.8814
188,-3.0696
189,-3.3673
190,-3.0784
191,-2.387
192,-2.008
193,-1.5922
194,-1.4565
195,-1.3243
196,15.448
197,7.0589
198,2.0614
199,-2.1429
200,-3.0234
201,-3.2205
202,-3.2289
203,-2.6344
204,-2.0801
205,-1.7631
206,-1.5025
207,-1.4038
208,-1.1457
209,11.226
210,4.6212
211,-0.54352
212,-2.7984
213,-3.0237
214,-3.3134
215,-3.0173
216,-2.2396
217,-1.857
218,-1.5648
219,-1.4488
220,-1.2509
221,-1.0655
222,7.1182
223,1.6064
