1,145.76
2,148.08
3,150.03
4,152.85
5,155.38
6,158.27
7,160.9
8,164.57
9,168.07
10,170.92
11,175.08
12,178.52
13,181.56
14,155
15,158.07
16,160.95
17,165.04
18,169.01
19,172.33
20,174.92
21,178.62
22,182.05
23,185.03
24,189.08
25,192.72
26,194.63
27,163.89
28,167.66
29,170.74
30,174.86
31,178.52
32,181.91
33,184.67
34,188.35
35,191.71
36,194.32
37,198.49
38,201.91
39,203.93
40,171.4
41,174.85
42,178.07
43,182.23
44,185.98
45,189.16
46,191.55
47,194.93
48,198.38
49,201.13
50,206.35
51,206.32
52,205.62
53,176.97
54,180.41
55,183.54
56,187.54
57,191.19
58,194.26
59,196.74
60,200.22
61,203.55
62,205.35
63,206.3
64,206.29
65,204.77
66,181.82
67,185.39
68,188.3
69,192.35
70,195.74
71,199.11
72,204.68
73,204.69
74,205.98
75,205.73
76,205.71
77,202.27
78,202.34
79,186.21
80,189.55
81,192.52
82,196.56
83,200.13
84,203.47
85,205.12
86,205.93
87,206.03
88,205.33
89,203.67
90,202.18
91,199.49
92,189.89
93,193.13
94,196.12
95,200.19
96,203.75
97,205.68
98,205.75
99,205.61
100,204.7
101,203.28
102,201.29
103,199.25
104,196.14
105,192.95
106,196.43
107,199.49
108,203.37
109,205.4
110,206.01
111,205.4
112,204.23
113,202.58
114,201.07
115,198.57
116,196.22
117,196.02
118,199.45
119,199.52
120,205.14
121,205.05
122,205.94
123,205.64
124,204.24
125,202.44
126,200.81
127,198.92
128,195.98
129,193.48
130,189.87
131,198.83
132,202.22
133,204.52
134,205.76
135,205.7
136,204.75
137,202.79
138,200.89
139,198.74
140,196.61
141,193.59
142,190.53
143,186.38
144,201.36
145,204.23
146,205.32
147,205.64
148,204.79
149,203.32
150,201.19
151,198.98
152,196.53
153,194.3
154,190.91
155,187.48
156,183.13
157,203.43
158,205.16
159,205.7
160,205.09
161,203.62
162,201.94
163,199.77
164,197.02
165,194.48
166,192.12
167,188.22
168,184.4
169,179.62
170,204.61
171,205.43
172,205.34
173,204.04
174,201.98
175,200.44
176,197.77
177,194.92
178,192.23
179,189.43
180,185.22
181,180.95
182,175.77
183,205.05
184,205.23
185,204.69
186,202.7
187,200.84
188,198.88
189,196.06
190,193.06
191,189.96
192,187.06
193,182.27
194,177.79
195,172.17
196,205.18
197,204.84
198,203.65
199,201.43
200,199.49
201,197.19
202,194.38
203,191.23
204,187.97
205,184.74
206,179.6
207,174.59
208,168.56
209,205.08
210,204.21
211,202.72
212,200.57
213,198.21
214,195.82
215,192.8
216,189.45
217,185.9
218,182.36
219,176.73
220,171.49
221,165.15
222,204.71
223,203.29
224,201.53
225,199.46
226,196.78
227,194.41
228,191.25
229,187.59
230,183.71
231,180.01
232,174.18
233,168.29
234,161.6
235,204.15
236,202.41
237,200.91
238,198.38
239,195.6
240,193
241,189.64
242,185.78
243,181.57
244,177.56
245,171.25
246,165.12
247,157.74
248,203.5
249,201.49
250,200.03
251,197.07
252,194.23
253,191.58
254,187.88
255,183.58
256,179.24
257,174.96
258,168.12
259,161.46
260,154.21
261,202.59
262,200.89
263,199.05
264,195.99
265,193.03
266,190.11
267,186.28
268,181.78
269,177.19
270,172.62
271,165.42
272,158.42
273,150.92
274,201.92
275,200.26
276,198.19
277,194.91
278,191.83
279,188.66
280,184.67
281,179.9
282,175.05
283,170.16
284,162.64
285,155.43
286,147.86
287,201.35
288,199.31
289,197.1
290,193.88
291,190.59
292,187.24
293,182.96
294,178.1
295,172.86
296,167.74
297,159.65
298,152.37
299,144.73
300,200.75
301,198.55
302,196.24
303,192.84
304,189.42
305,185.86
306,181.53
307,176.38
308,170.92
309,165.64
310,157.24
311,149.92
312,141.79
313,200.18
314,197.82
315,195.44
316,192.08
317,188.44
318,184.75
319,180.29
320,174.91
321,169.18
322,163.57
323,155.08
324,147.55
325,139.42
326,199.74
327,197.19
328,194.8
329,191.2
330,187.48
331,183.6
332,179.09
333,173.47
334,167.52
335,161.75
336,153.16
337,145.41
338,137.22
339,199.3
340,196.75
341,194.3
342,190.53
343,186.62
344,182.67
345,177.96
346,172.09
347,165.99
348,160.04
349,151.16
350,143.22
351,135.07
352,198.66
353,196.01
354,193.61
355,189.69
356,185.6
357,181.41
358,176.72
359,170.41
360,163.96
361,157.79
362,148.82
363,140.77
364,132.34
365,198.08
366,195.48
367,192.88
368,188.82
369,184.51
370,180.3
371,175.26
372,168.84
373,162.12
374,155.95
375,146.98
376,138.66
377,130.03
378,197.75
379,195.08
380,192.31
381,188.14
382,183.71
383,179.37
384,174.04
385,167.5
386,160.59
387,154.33
388,145.1
389,136.68
390,128.02
391,197.34
392,194.54
393,191.77
394,187.32
395,182.76
396,178.14
397,172.71
398,165.82
399,158.67
400,152.3
