2.9403,3.5388,3.768,4.1269,4.5363,5.0926,5.4192,5.3986,5.9602,6.3086,6.7082,6.9702,7.5507,7.9305,8.4858,8.9236,9.2486,9.6091,10.166,10.721,10.943,11.247,11.65,12.059,12.382,12.582,12.799,13.031,13.233,13.47,13.705,13.938,14.088,14.311,14.564,14.725,14.94,14.975,15.209
3.2436,3.8669,4.236,4.5767,5.0669,5.3882,5.4875,6.1403,6.5406,6.9842,7.2817,7.8946,8.2563,8.8178,9.1218,9.5163,10.176,10.561,10.951,11.455,11.994,12.307,12.549,12.806,12.938,13.245,13.606,13.716,13.985,14.227,14.476,14.692,14.929,15.126,15.296,15.435,15.615,15.896,16.134
3.4759,3.7832,4.6567,5.0697,5.2267,5.3872,6.1562,6.6066,7.0653,7.3935,7.8313,8.5479,8.8756,9.3943,9.9315,10.577,10.831,11.307,11.879,12.341,12.745,12.715,13.097,13.412,13.762,13.928,14.064,14.352,14.612,14.848,14.979,15.266,15.47,15.814,16.017,16.156,16.24,16.405,16.74
3.9498,4.37,4.9633,5.3957,5.3765,6.2517,6.8842,7.0836,7.8157,8.2852,8.9331,9.3564,9.8945,10.439,10.966,11.508,12.095,12.503,12.651,13.036,13.561,13.743,13.905,14.248,14.468,14.776,14.983,15.187,15.343,15.745,15.897,16.22,16.351,16.692,16.932,17.074,17.212,17.479,17.74
4.0276,4.9331,5.6047,5.4792,6.1743,6.8439,7.2035,7.7868,8.5731,8.9446,9.5132,10.419,10.706,11.369,11.995,12.592,12.765,13.114,13.548,13.839,14.195,14.52,14.73,14.956,15.221,15.366,15.768,15.938,16.164,16.486,16.731,16.995,17.221,17.608,18.637,17.947,18.281,18.547,18.765
4.5347,5.2299,5.6932,6.1954,6.6933,7.0973,7.7847,8.7005,9.0616,9.7455,10.428,11.072,11.728,12.221,12.726,13.012,13.384,13.735,14.192,14.595,14.819,15.117,15.352,15.722,15.807,16.089,16.394,16.68,16.906,17.242,17.587,17.858,18.046,18.361,18.751,18.734,19.095,19.285,19.75
4.9612,5.6983,6.2867,6.855,7.1718,7.8621,8.6599,9.0747,9.764,10.436,11.104,11.749,12.525,12.833,13.293,13.648,14.093,14.318,14.703,15.128,15.427,15.685,15.868,16.027,16.434,16.752,16.97,17.266,17.534,17.921,18.096,18.617,18.667,19.061,19.542,19.759,20.18,20.625,21.083
5.5061,5.9222,6.9002,7.2781,7.8087,8.6878,9.3755,10.116,10.672,11.446,12.251,12.727,13.224,13.615,14.082,14.442,14.655,15.121,15.569,15.776,16.05,16.363,16.558,17.009,17.26,17.63,17.967,18.26,18.462,18.79,19.191,19.546,20.103,20.778,21.23,21.306,21.6,22.031,22.15
5.9034,6.7493,7.555,7.7712,8.4312,9.2113,10.26,10.837,11.632,12.35,13.134,13.365,13.774,14.204,14.588,14.943,15.439,15.729,16.134,16.461,16.91,17.188,17.444,17.746,18.063,18.251,18.679,19.137,19.618,20.333,20.797,21.214,21.541,22.038,22.304,22.188,22.421,22.511,22.679
6.0328,7.2281,7.9502,8.3119,9.3089,10.002,10.769,11.696,12.428,13.178,13.54,13.973,14.456,14.802,15.239,15.476,15.944,16.309,16.739,17.258,17.603,17.867,18.331,18.513,18.807,19.258,19.986,20.628,21.006,21.428,21.79,22.185,22.402,22.604,22.677,22.751,22.759,22.908,22.853
7.0222,7.8265,8.878,9.5376,10.098,10.984,12.025,12.692,13.734,13.853,14.389,14.71,15.195,15.499,16.043,16.35,16.875,17.261,17.756,18.099,18.601,19.046,19.386,19.98,20.741,21.293,21.85,22.175,22.408,22.647,22.597,22.688,22.863,20.967,22.657,22.47,22.471,20.962,17.944
7.6501,8.7887,9.4614,9.9632,11.065,12.245,12.92,13.814,14.067,14.354,14.865,15.454,15.798,16.327,16.684,17.06,17.532,17.978,18.512,19.097,19.814,20.605,21.116,21.69,21.903,22.491,22.678,22.78,22.735,22.859,22.674,22.611,22.375,20.921,18.355,16.702,15.243,13.838,9.7019
8.2852,9.4764,10.059,11.203,11.791,13.015,14.047,14.084,14.586,14.924,15.412,16.031,16.277,16.857,17.21,17.967,18.378,18.811,19.48,20.581,21.316,21.739,22.199,22.533,22.63,22.713,22.832,22.74,22.672,22.577,21.233,17.423,15.545,14.449,11.607,8.1688,5.6986,3.4565,9.7019
