10,8053.6
20,12950
30,15921
40,17065
50,19002
60,19943
70,21959
80,22866
90,24852
100,25500
110,25892
120,26264
130,26216
140,25542
150,25287
160,24685
170,24365
180,23768
190,23664
200,23521
210,23505
220,23556
230,23540
240,23566
250,23595
260,23575
270,22955
280,22515
290,22279
300,22100
310,21861
320,21726
330,21607
340,21432
350,21404
360,21250
370,21195
380,20984
390,20921
400,20629
410,20603
420,20482
430,20524
440,20514
450,20534
460,20535
470,20524
480,20553
490,20469
500,20459
510,20546
520,20633
530,20752
540,20773
550,20842
560,20812
570,20874
580,20933
590,21042
600,21143
610,21181
