10,6500.4
20,8179.3
30,10281
40,10629
50,11541
60,12086
70,13031
80,13606
90,14450
100,15236
110,15530
120,16798
130,17329
140,18082
150,18671
160,19623
170,20164
180,21188
190,21559
200,22510
210,23037
220,24127
230,24674
240,25140
250,25951
260,26409
270,27303
280,27579
290,28256
300,28649
310,29249
320,29320
330,29216
340,28801
350,28415
360,27747
370,27516
380,26998
390,26668
400,26140
410,25969
420,25588
430,25409
440,25126
450,24960
460,24556
470,24281
480,24037
490,23570
500,23474
510,23110
520,23086
530,22922
540,22861
550,22671
560,22590
570,22429
580,22471
590,22351
600,22254
610,22217
