1,21.71
2,20.919
3,20.222
4,19.284
5,18.518
6,17.854
7,17.259
8,16.554
9,15.996
10,15.637
11,15.152
12,14.829
13,14.694
14,18.742
15,18.006
16,17.39
17,16.581
18,16.031
19,15.624
20,15.191
21,14.879
22,14.539
23,14.339
24,14.084
25,13.787
26,13.72
27,16.851
28,16.218
29,15.802
30,15.245
31,14.848
32,14.577
33,14.33
34,14.098
35,13.807
36,13.665
37,13.426
38,13.221
39,13.045
40,15.697
41,15.262
42,14.926
43,14.536
44,14.273
45,13.969
46,13.776
47,13.588
48,13.361
49,13.191
50,12.943
51,12.828
52,12.514
53,14.949
54,14.604
55,14.338
56,14.026
57,13.781
58,13.617
59,13.41
60,13.162
61,12.964
62,12.857
63,12.561
64,12.323
65,12.219
66,14.464
67,14.181
68,13.994
69,13.725
70,13.469
71,13.314
72,13.103
73,12.884
74,12.747
75,12.523
76,12.174
77,11.992
78,11.683
79,14.147
80,13.867
81,13.67
82,13.459
83,13.207
84,13.015
85,12.833
86,12.568
87,12.349
88,12.186
89,11.898
90,11.608
91,11.532
92,13.839
93,13.619
94,13.436
95,13.196
96,12.978
97,12.78
98,12.594
99,12.324
100,12.095
101,11.891
102,11.561
103,11.46
104,11.197
105,13.619
106,13.412
107,13.233
108,12.953
109,12.73
110,12.56
111,12.33
112,12.153
113,11.848
114,11.604
115,11.39
116,11.208
117,11.011
118,13.433
119,13.229
120,13.046
121,12.761
122,12.531
123,12.317
124,12.118
125,11.826
126,11.656
127,11.405
128,11.189
129,11.017
130,10.868
131,13.266
132,13.059
133,12.873
134,12.583
135,12.343
136,12.124
137,11.918
138,11.616
139,11.406
140,11.286
141,11.012
142,10.978
143,10.713
144,13.106
145,12.861
146,12.67
147,12.405
148,12.153
149,11.926
150,11.702
151,11.429
152,11.248
153,11.103
154,10.897
155,10.718
156,10.517
157,12.918
158,12.701
159,12.54
160,12.227
161,11.933
162,11.735
163,11.493
164,11.292
165,11.121
166,10.978
167,10.771
168,10.59
169,10.34
170,12.783
171,12.562
172,12.361
173,12.077
174,11.815
175,11.58
176,11.366
177,11.175
178,10.972
179,10.829
180,10.66
181,10.431
182,10.238
183,12.649
184,12.424
185,12.216
186,11.928
187,11.659
188,11.412
189,11.252
190,11.068
191,10.866
192,10.759
193,10.51
194,10.303
195,10.14
196,12.522
197,12.29
198,12.077
199,11.781
200,11.519
201,11.3
202,11.109
203,10.93
204,10.798
205,10.58
206,10.426
207,10.138
208,9.9184
209,12.399
210,12.16
211,11.943
212,11.606
213,11.372
214,11.201
215,11.014
216,10.833
217,10.667
218,10.515
219,10.309
220,10.083
221,9.7538
222,12.28
223,12.036
224,11.78
225,11.483
226,11.274
227,11.107
228,10.921
229,10.741
230,10.567
231,10.406
232,10.116
233,9.877
234,9.6031
235,12.16
236,11.911
237,11.649
238,11.381
239,11.184
240,11.02
241,10.835
242,10.615
243,10.435
244,10.264
245,9.961
246,9.7085
247,9.46
248,12.08
249,11.756
250,11.532
251,11.293
252,11.099
253,10.937
254,10.751
255,10.53
256,10.346
257,10.133
258,9.8589
259,9.6001
260,9.3509
261,11.945
262,11.655
263,11.479
264,11.183
265,11.03
266,10.833
267,10.647
268,10.461
269,10.267
270,10.052
271,9.8004
272,9.5035
273,9.2458
274,11.812
275,11.554
276,11.362
277,11.145
278,10.923
279,10.761
280,10.61
281,10.377
282,10.174
283,9.9474
284,9.652
285,9.3781
286,9.0964
287,11.708
288,11.459
289,11.285
290,11.034
291,10.85
292,10.685
293,10.53
294,10.287
295,10.043
296,9.8429
297,9.536
298,9.2184
299,8.99
300,11.604
301,11.378
302,11.21
303,10.999
304,10.778
305,10.612
306,10.414
307,10.163
308,9.9421
309,9.6997
310,9.3821
311,9.1093
312,8.8967
313,11.512
314,11.306
315,11.144
316,10.898
317,10.71
318,10.542
319,10.337
320,10.115
321,9.8533
322,9.6436
323,9.2845
324,9.025
325,8.7966
326,11.435
327,11.24
328,11.043
329,10.834
330,10.644
331,10.469
332,10.223
333,9.9867
334,9.7526
335,9.4919
336,9.1696
337,8.8877
338,8.7353
339,11.365
340,11.174
341,10.98
342,10.769
343,10.576
344,10.357
345,10.175
346,9.8906
347,9.6123
348,9.3801
349,9.0674
350,8.806
351,8.6656
352,11.297
353,11.112
354,10.951
355,10.703
356,10.505
357,10.281
358,10.087
359,9.7636
360,9.505
361,9.2765
362,8.9388
363,8.7139
364,8.6864
365,11.236
366,11.017
367,10.857
368,10.607
369,10.403
370,10.21
371,9.9727
372,9.7142
373,9.4164
374,9.1543
375,8.8643
376,8.717
377,8.6432
378,11.178
379,10.959
380,10.801
381,10.548
382,10.34
383,10.139
384,9.9003
385,9.6324
386,9.3351
387,9.1121
388,8.7762
389,8.661
390,8.6133
391,11.128
392,10.907
393,10.751
394,10.496
395,10.286
396,10.042
397,9.8368
398,9.5252
399,9.2659
400,9.0057
401,8.7711
402,8.6469
403,8.6245
404,11.041
405,10.859
406,10.699
407,10.441
408,10.221
409,9.9751
410,9.7628
411,9.4476
412,9.151
413,8.9353
414,8.7
415,8.6422
416,8.6371
417,11.025
418,10.81
419,10.646
420,10.386
421,10.125
422,9.9095
423,9.6497
424,9.3707
425,9.0686
426,8.8704
427,8.668
428,8.6436
429,8.6243
430,10.939
431,10.757
432,10.594
433,10.327
434,10.095
435,9.8366
436,9.5746
437,9.2902
438,8.9958
439,8.78
440,8.6163
441,8.6163
442,8.6865
443,10.894
444,10.709
445,10.51
446,10.269
447,10.033
448,9.7688
449,9.5024
450,9.1739
451,8.9291
452,8.73
453,8.6433
454,8.63
455,8.6372
456,10.845
457,10.661
458,10.458
459,10.212
460,9.9315
461,9.6977
462,9.4291
463,9.0995
464,8.8342
465,8.7315
466,8.7127
467,8.7184
468,8.6668
469,10.8
470,10.615
471,10.407
472,10.157
473,9.8701
474,9.6342
475,9.3561
476,9.0376
477,8.8165
478,8.6699
479,8.607
480,8.6306
481,8.6963
482,10.756
483,10.533
484,10.358
485,10.099
486,9.8086
487,9.533
488,9.2515
489,8.9766
490,8.7366
491,8.6513
492,8.5797
493,8.619
494,8.7247
495,10.714
496,10.523
497,10.311
498,10.009
499,9.7532
500,9.5006
501,9.2601
502,8.8807
503,8.6666
504,8.6045
505,8.5933
506,8.7134
507,8.7134
