22.341,24.981,26.457,27.597,28.006,28.105,27.648,27.256,27.046,26.967,26.887,26.286,25.356,25.34,24.573,24.636,24.86,24.134,23.923,23.933,24.302,24.109,24.181,23.931,22.145,22.626,21.425,20.997,18.948,14.604,14.038,9.9566,7.6941,7.6772,5.5006,5.8753,4.9891,6.4918,6.6173
23.101,25.516,26.755,27.709,27.853,27.437,27.107,26.932,26.855,26.659,26.539,25.867,24.288,24.757,24.935,25.18,23.927,23.521,23.468,23.438,23.778,23.058,22.74,22.398,21.38,21.349,20.589,18.68,14.474,9.8145,8.9132,5.3644,4.1063,3.7749,2.9505,3.0234,2.2053,2.4465,2.4524
23.96,25.651,27.309,27.741,27.256,26.779,26.692,26.701,26.527,26.675,26.391,25.02,24.611,25.139,25.303,24.606,23.527,23.188,22.262,21.635,22.248,21.822,21.862,21.775,19.45,19.349,17.803,15.036,9.2492,6.2386,5.7626,2.6704,2.0038,1.788,1.1519,1.4289,1.2024,1.5683,1.5644
24.471,26.535,27.521,26.887,26.474,26.374,26.5,26.525,26.464,26.365,25.553,25.03,25.107,24.911,24.376,23.734,21.598,21.201,21.37,21.463,21.326,20.723,20.135,18.905,15.034,14.038,10.707,8.7904,4.1071,2.2535,2.0281,1.2099,1.1578,0.87311,0.73711,0.73431,0.68585,0.9314,1.1057
24.874,26.792,27.337,26.575,26.256,26.158,26.245,26.321,26.37,25.62,25.14,25.537,24.303,24.305,23.864,22.005,21.381,20.466,19.61,18.925,18.429,16.951,15.439,12.989,9.571,9.396,7.089,3.5958,1.8464,1.2597,1.2919,0.59077,0.54716,0.23772,-0.027897,0.063327,0.067972,0.20395,0.19683
25.294,27.304,26.638,25.828,25.881,25.919,26.212,26.294,25.562,25.278,25.767,24.79,23.744,23.84,22.75,21.5,20.129,17.974,16.11,15.236,13.26,12.698,10.904,9.3016,5.8143,5.0326,2.9093,2.073,1.2187,0.85969,0.57902,0.15707,0.19112,0.45647,0.64584,0.71417,0.82398,0.77862,0.69522
25.488,26.931,25.886,25.352,25.654,25.94,25.894,25.398,25.042,25.747,25.072,24.127,22.668,22.251,21.518,19.153,15.909,14.394,10.861,10.202,9.7455,8.8494,7.3937,4.7061,2.761,2.462,1.8856,1.4031,0.54411,0.25201,0.1133,0.98341,0.86103,1.1114,1.1402,1.1835,1.1329,1.1842,1.1011
26.116,26.628,25.313,25.248,25.621,25.951,25.319,25.045,25.664,25.287,24.808,22.656,21.559,21.176,20.057,15.574,10.269,8.9324,7.2821,6.6638,5.7154,4.1391,2.9299,2.2185,1.7211,1.6938,1.4439,0.65463,0.31561,0.76468,0.85135,1.5166,1.2945,1.4736,1.4491,1.5065,1.4928,1.5184,1.4102
26.219,25.613,24.88,25.205,25.477,25.147,25.009,25.797,25.29,25.078,23.77,21.56,20.479,18.779,15.474,9.5751,6.9424,4.94,2.7905,2.6835,2.5064,2.2272,1.9902,1.5015,1.2348,1.3067,0.62594,0.18173,0.92146,1.1765,1.2811,1.7615,1.5762,1.6453,1.597,1.6154,1.5703,1.6214,1.567
26.574,25.306,24.919,25.035,25.268,25.161,25.647,25.243,24.986,23.806,23.002,20.601,18.128,14.57,10.532,6.2815,3.1183,2.2984,1.8328,1.9097,1.7657,1.6766,1.6029,1.2128,0.37602,0.22469,0.16854,0.6917,1.3029,1.4711,1.6337,1.6654,1.5855,1.5829,1.5274,1.5129,1.5142,1.4769,1.4612
26.048,24.612,24.989,25.124,25.028,25.601,25.445,24.974,23.979,23.169,21.326,16.385,12.36,9.2295,5.5765,2.0581,1.5679,1.5323,1.418,1.5176,1.4925,1.1631,0.71944,0.085023,0.29812,0.47722,0.78434,1.2287,1.6768,1.6354,1.6322,1.4347,1.3881,1.2291,1.1541,1.0516,1.1407,1.0798,1.0417
25.589,24.578,25.141,24.701,25.345,25.542,25.032,24.174,23.434,20.84,17.667,10.406,8.0276,4.4649,2.4078,1.4757,1.4941,1.1528,0.62004,0.56829,0.77201,0.16646,0.3446,0.6452,0.77063,0.97759,1.1496,1.5962,1.6623,1.5141,1.335,0.88066,0.95451,0.65021,0.56638,0.44019,0.56414,0.49046,0.39926
24.697,24.605,24.77,24.725,25.604,24.93,24.12,23.285,21.914,18.34,12.292,6.8524,3.5644,2.2703,1.701,1.3807,0.8849,0.098567,0.40315,0.20759,0.50988,0.59395,0.74842,1.1577,1.0717,1.2818,1.4363,1.5945,1.3516,1.1567,0.74685,0.29148,0.34296,0.1936,0.1683,0.11325,0.17597,0.15789,0.39926
